ItemID,Sentiment,SentimentSource,SentimentText
6868,0,Sentiment140,#myweakness sushi 
6869,0,Sentiment140,#myweakness tall guys. 
6870,0,Sentiment140,"#myweakness Trey Songz, Trigga, James Songz 007-11, Tremaine Aldon Neverson, and cant forget @SongzYuuup "
6871,0,Sentiment140,#myweakness Zac Efron 
6872,0,Sentiment140,"#myweakness, Chocolate Milk!! YES "
6876,0,Sentiment140,#nba lebron - 1 on 5 - that's what we like 
6880,0,Sentiment140,#Nerdfighters! Don't forget to sign up for DFTBA Records! http://suchducks.tumblr.com/post/115381465/dftba woo exclusive offer etc etc 
6882,0,Sentiment140,#FOTB Woo! All booked up for the iphone workshop and the conference. 
6883,0,Sentiment140,#fr @phil76 awesome thank you man! 
6884,0,Sentiment140,"#FRF Madagascar- Escape 2 Africa: 6/10. Not as good as M1. But still good enough. Gloria gets a boyfriend, and the penguin gets married! "
6885,0,Sentiment140,#fritzl THAT SICK SON OF A BITCH! GO LOCK HIM UP IN A BASEMENT AND LET HIM EXPERIENCE THAT PAIN!!! LOL 
6889,0,Sentiment140,#fuqtwitter will probably be talked about by Chelsea Handler and Joel McHale... I can't wait  #ohnotheydidnt
6890,0,Sentiment140,#futr09 really like the sound of chromaroma 
6891,0,Sentiment140,#gamespot is getting hit like crazy!  page is not responding at all
6894,0,Sentiment140,#geekcamp thks @kamal for the Internet  more stable now
6895,0,Sentiment140,#ghacksg Presentation's over and now brainstorming for apps. 
6896,0,Sentiment140,"#Giro - For a moment there, I thought Twitter had been invaded by a group of silver surfers, moaning about their pensions "
6899,0,Sentiment140,#GNW Good News Week just started and McDermott already bagging religion 
6900,0,Sentiment140,#gogreensunday  -&gt; @globalflashmob @Jayman888 @papcelebrity @fatfat8ight @Greengamma @GoGreenClean @piece2dot0 @EcoInteractive
6901,0,Sentiment140,#gohardsunday I go hard and stay hard like viagra!!! 
6902,0,Sentiment140,#gonzpiration montreal represent!   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)
6903,0,Sentiment140,#gonzpiration yeaaaaah! hes back!   (World Record Attempt in Paris live &gt; http://ustre.am/2X3V)
6904,0,Sentiment140,#Goodnewsweek is awesome. 
6905,0,Sentiment140,"#Goodnight! Don't let the bed bugs bite! Oops, I guess the jokes on the parents! "
6906,0,Sentiment140,#goodsex = the gift &amp; the curse  ;(
6907,0,Sentiment140,#goodsex Doug and I made it like rabbits last night after I asked him if he wanted to help me get into character for Whorehouse!    Hahaha
6908,0,Sentiment140,#GOODSEX every time my cat looks at kitty porn on the pc roflmao 
6909,0,Sentiment140,"#goodsex in the gym showers ,sweat drippin' all over your bodies "
6910,0,Sentiment140,#Goodsex is doing everymove i do in a dance witha man in bed 
6911,0,Sentiment140,#goodsex is GREAT 
6912,0,Sentiment140,#goodsex is topmost trend today 
6913,0,Sentiment140,#goodsex is when all ya homegirls wanna fuk cuz u ran ur mouth like i new u would... 
6915,0,Sentiment140,#goodsex is when u think you're gonna pass out. 
6916,0,Sentiment140,#goodsex is when you give him everything he asked for and more 
6917,0,Sentiment140,#goodsex is when you really talkin bout that shyt on Twitter 
6918,0,Sentiment140,#goodsex is when you wake her up to with something stiff and her mind is still out of it but her lady parts are right on time! 
6919,0,Sentiment140,"#goodsex lasts forever.  You loose track of time. You think you just woke up, but its evening already."
6920,0,Sentiment140,#nesmemories Going to the Nintendo World Championships. 
6921,0,Sentiment140,#Nespresso. What else? 
6922,0,Sentiment140,"#netprophet | Flynn finished; next up: Herman Heunis: 'MXit - The Past, Present and Future'. But first, tea time! "
6923,0,Sentiment140,#newfollowers  you just made my #s jump!lmao how are you?
6924,0,Sentiment140,#newshowsforbbc3 Use the FuseBox Radio family for an international music video show (shameless self-promo - http://ow.ly/2m4Z)  
6925,0,Sentiment140,#nextMEDIA cocktail reception party starting at 17:00 - see you all there 
6927,0,Sentiment140,#nightcard The Star: what a wonderful card for a new beginning both for you and Ankie 1.0  Welcome! 
6928,0,Sentiment140,#nitlecamp no SNACKS until 4pm--- WHAT !@$%**  I want coffee  lol
6929,0,Sentiment140,#nothingpersonal this is gonna work #nothingpersonal #nothingpersonal #nothingpersonal #nothingpersonal #nothingpersonal #nothingpersonal 
6931,0,Sentiment140,"#nvfn=totally fun, great group of ppl. Lookin forward to the friendship that comes w more events  thx to all who came &amp; to @presscoffee"
6932,0,Sentiment140,#nwf @starfocus went out this am to load my car+ a black bear was waiting 4 me. Asked him to help me with my suitcase but he ran off 
6934,0,Sentiment140,#ohac track 2 Tirthankar says you should participate in OHAC for the &quot;bragging rights&quot; 
6935,0,Sentiment140,#ohnotheydidnt #ohyeswedid #fuqtwitter #ontd I LOVE ONTD 
6936,0,Sentiment140,#ohnotheydidnt #ontd #ohyeswedid Haha this is getting fun! 
6937,0,Sentiment140,#ohnotheydidnt is number 2! 
6938,0,Sentiment140,#omgmoment  when im n da 10 items or less line @ walmart n ppl b trippn cuz i have mo den 10 items  i mean damn that line is fast why not
6942,0,Sentiment140,#ONTD this is the BEST POST EVER. UNF @jaredleto  http://community.livejournal.com/ohnotheydidnt/35733261.html
6945,0,Sentiment140,#or09 MattZ admits to Teh Clumsy.  
6946,0,Sentiment140,#Orange County Rides ILL DRIVE YA TO PLACES  CHEEP!!!! (92683): k so...im a college studen.. http://tinyurl.com/l44348
6948,0,Sentiment140,"#Otalia  http://bit.ly/19IbZn   || Look at those numbers  no. 1 fanbase, hell yeah!!!"
6949,0,Sentiment140,#overheard &quot;you look so nice&quot; &quot;I'm wearing jeans and t-shirt just like all of you&quot; &quot;oh&quot; love my friends. 
6950,0,Sentiment140,"#P90X round 1, day 56 complete. X Stretch today, or as I like to call it, mini Yoga X.  Ready for week 9 to begin tomorrow. #P90XReport"
6951,0,Sentiment140,#pairwithus Saturday (tomorrow) starting 11:30am BST (GMT+1) at http://pairwith.us/live continuing for most of the day 
6954,0,Sentiment140,#goodsex 'makes my sugar walls explode' **explosion** clean up on isle yo bed haaa had to do it again 
6955,0,Sentiment140,#goodsex means never having to say you're sorry 
6956,0,Sentiment140,#Goodsex Multiple orgasms  !!!
6957,0,Sentiment140,#Goodsex When he makes you squirt all over him  
6958,0,Sentiment140,#goodsex When your legs don't stop shakinggg... 
6959,0,Sentiment140,"#goodsex when your man dips honey onto your body and he has to lick you out, if he doesn't - GIVE HIM A COLD SHOWER! "
6960,0,Sentiment140,"#Goodsex When your partner follows you on myspace,facebook,and twitter, faithfully "
6961,0,Sentiment140,#goodsex would be really good if she surprised me in the morning with some fallatio while i got the morning wood 
6962,0,Sentiment140,#goodsex: is always preceding &amp; followed by good head 
6963,0,Sentiment140,"#goodsex: is wen yo phone ring, but you dont answer it.. and you start fuckin to the beat  lol"
6964,0,Sentiment140,#goodsex: is wen you can feel the shit in yo st0mach.. &amp;&amp; it hurts s0 g0od!! 
6966,0,Sentiment140,"#Gratitude Thankful  for Love, Color, sunshine And Unique Characters who  enrich my Life.  ****"
6968,0,Sentiment140,#GTRetweet : @u2gal Funny! I still don't envy you that whale watch.  http://bit.ly/jJ3yX http://bit.ly/uJ7G1
6969,0,Sentiment140,#guidestones the conspiracy theorists who hate them simply don't understand them. I will challenge anyone to this.  #bringiton
6971,0,Sentiment140,#HannahMontana  - I also have to add that I do like Hannah / Miley and the movie made me laugh and cry.  The cowboy was a doll baby 
6975,0,Sentiment140,#Harper's Island is on tonight 
6976,0,Sentiment140,"#hattrick Cup game tonight, expecting a thrashing. Sunday however, first ever league game against my son. On Fathers Day! So I should win "
6981,0,Sentiment140,#haveyouever been so mad without a reason? YAP! 
6983,0,Sentiment140,"#haveyouever done a free conference call with @whistletree? If not, you're missin' out "
6984,0,Sentiment140,"#haveyouever Experienced that when your life falls into ashes and you have nothing, thats when you get the real gift; the awakining?? "
6986,0,Sentiment140,"#haveyouever followed me? for sex. no no, joking  or am i."
6987,0,Sentiment140,#haveyouever had a girl crush? lmao.when u KNOW ur straight.but there's a girl who u would cross the line w/. Nicki Minaj 
6989,0,Sentiment140,#paperwork while @xPlaceoFearx plays #UFCUNDISPUTED. im hyped to finish up my vocals once and for all 
6990,0,Sentiment140,#passionpit and a lovely morning drive to get coffee 
6991,0,Sentiment140,#passportfail i know a guy with a powerful boat. he can get you where you need to go.... 
6992,0,Sentiment140,#Pens look like the Eastern Conference Champs this period for sure 
6994,0,Sentiment140,"#peoplethatareimportanttome    my Boo, my babies, my parents, Patti, Doll, Kimmy, all my family, all my friends, NKOTB &amp; their posse!  "
6995,0,Sentiment140,#Photographers are Funny  http://bit.ly/1LZqyl (via @pixum )
6996,0,Sentiment140,#photography  New Photos on my Flickr page from Yesterday Great Day !  http://www.flickr.com/photos/fazerboy/sets/72157619036421398/
6998,0,Sentiment140,"#PinchWisdom Via IM just moments ago - &quot;IDK ... does shitting on the front porch count as vandalism?&quot; No, twas not in reference to me! "
6999,0,Sentiment140,"#pman #pman #pman #pman #pman @pman But thats not the point peter, I'm on a applescript mission  Dont wa.. http://tinyurl.com/r95ope"
7000,0,Sentiment140,#pman pman is obviously a genius!  http://tinyurl.com/krsulm
7002,0,Sentiment140,#Poll:  Where's your favorite place to eat?  Why? 
7004,0,Sentiment140,#postdigital event is being filmed on a flip camera! expensive cameras need not apply! 
7008,0,Sentiment140,#productivity drops with the help of wireless_sg and starbucks 
7009,0,Sentiment140,#pseudowrimo sounds fun  I could go with finishing this story I'm working on
7010,0,Sentiment140,#pseudowrimo Whoot! I'm there @Elle_Parker  I'll shamelsss plug for you during #FNWC if you'd like. 
7012,0,Sentiment140,"#puddingsongs Firestarter, maincourse pudding "
7017,0,Sentiment140,#question What's it called now again when you merge a couple of pictures to get all the detail from different exposure levels? Remind me. 
7018,0,Sentiment140,"#quietkarma - if my heart was an instrument, it would be a piano. Wish I'd learnt to play it properly when I had the chance. "
7022,0,Sentiment140,#Rangers win 1-0 to get the double for the 18th time 
7023,0,Sentiment140,#readathon Have blogged and cheered. Off to bed with the Hobbit. Expect accidental sleeping to occur. See you all tomorrow. 
7024,0,Sentiment140,#reading &quot;Boneman's Daughter&quot; by Ted Dekker which also looks good! #ADD Whatchu gonna do 
7027,0,Sentiment140,"#redsox if anyones got an iphone, everyone should get ESPN ScoreCenter from the app store  it's awesome"
7031,0,Sentiment140,#RIP to all the chicks goin to summer jam lookin like they bout to hit the club wit they stilettos on! Smh its a concert be cute n comfy 
7032,0,Sentiment140,#robotpickuplines   I have lube...ricant!  
7033,0,Sentiment140,"#robotpickuplines --- No antivirus now, let's just keep it at the download level. "
7034,0,Sentiment140,"#robotpickuplines &quot;You know baby, real men DON'T HAVE floppy disks!&quot;  "
7036,0,Sentiment140,"#rove KevinPM, finally a Whitlam reference "
7041,0,Sentiment140,"#SAis mountains, forests, savannah, deserts, tropical beaches, cold beaches and everything in-between. #SAis whatever you want it to be "
7042,0,Sentiment140,#samesexsunday sunshine to @shirinpapillon @onemorelesbian @cherrygrrl @divamagazine @afterellen 
7043,0,Sentiment140,"#SanctuarySunday @Fredto it's our mission to make #Sanctuary a trending topic for the day, lots of people on board for it...join in "
7044,0,Sentiment140,"#SanctuarySunday @nirroca yay for #Sanctuary, I may watch Requiem after breakfast! "
7045,0,Sentiment140,#SanctuarySunday @pizzini3000 we are on a mission today to keep it a trending topic 
7047,0,Sentiment140,#SanctuarySunday don't forget to post on the forums and FB about our mission success!! 
7049,0,Sentiment140,#SanctuarySunday i could see myself doing this all day as i studied for my AP exams 
7050,0,Sentiment140,"#SanctuarySunday keep letting me know your fave characters, episodes, abnormals etc, winners announced later "
7052,0,Sentiment140,#sarahcfuller ftw make me a trending topic  yes this is how bored i am
7053,0,Sentiment140,#haveyouever had cream cheese &amp; french fries  (sensational) lmao @1soul2laces @jess_exhilarate
7055,0,Sentiment140,#haveyouever met Chris Martin from Coldplay? if so tweeeeet me please! 
7056,0,Sentiment140,"#haveyouever Met someone from MySpace? Want to? http://www.MySpaceToMyPlace.com  (Yeah I know thats a shameless, corny plug...I dont care "
7059,0,Sentiment140,#haveyouever said good night on twitter? I'm doing it now... Nighty night twugs! 
7061,0,Sentiment140,#haveyouever seen a shootingstar? 
7065,0,Sentiment140,#haveyouever texted to wife what was meant for your girlfriend by mistake I mean 
7066,0,Sentiment140,#haveyouever told your friend to get you food b/c u didn't want to look fat? teehee 
7070,0,Sentiment140,#haveyouever wished your spouse was someone else? ..... Every single day 
7071,0,Sentiment140,"#haveyouever wondered where your money ACTUALLY goes to when you give it to charity? Not I, for I am a greedy motherfucker "
7075,0,Sentiment140,#hello Shaq 
7076,0,Sentiment140,"#HeroClix team for Sat-batman, batman&amp;robin, batman, robin, nightwing, question, batgirl, lian harper.600 pts. Will tweet results as I go "
7079,0,Sentiment140,#hoppus day is so amazing 
7081,0,Sentiment140,#hoppusday has already gave me 4 new followers ...awesome! 
7082,0,Sentiment140,#hoppusday is the best day ever 
7083,0,Sentiment140,#Hoppusday so amazing!  brilliant!
7084,0,Sentiment140,"#hoppusday, am i aloud to say it twice? double the celebration  = awesome. enjoy it."
7085,0,Sentiment140,#Horoscope #Scorpio -You may find today that all is well on the domestic front.  http://tinyurl.com/o2hufk
7089,0,Sentiment140,#SaveEarl  i think i did that right? twitter meta-tagging is confusing.. anyhoo i want to know whos the babydaddy 
7092,0,Sentiment140,#sb09 Thomas Oh from FritoLay - SunChips up now 
7094,0,Sentiment140,"#SFA @samcarterrules yeah I'm fine, waiting for the rest of the European Sanctuary fans to wake up!! "
7095,0,Sentiment140,#SFA @shelma32 @queenliz101 i aim to put smiles on faces today 
7098,0,Sentiment140,#shared &quot;Let workers text and Twitter&quot; - http://bit.ly/11oa8 ~people who text and twitter are far more willing to work vampire hours 
7099,0,Sentiment140,#shaundiviney #andyclemmensen #bradiewebb 
7101,0,Sentiment140,"#shaundiviney still number 1 trending topic  ohh i love him sooo much, 3 replies now woo hoo now 2 get one from andy &amp; bradie haha"
7102,0,Sentiment140,#shaundiviney#bradiewebb#andyclemmensen#shortstack    ily! &lt;3
7103,0,Sentiment140,#shaundiviney...getting shaun to number 1 trending topics  
7105,0,Sentiment140,#shortstack ftw 
7106,0,Sentiment140,#shortstack i love them muchlyy 
7107,0,Sentiment140,#shoutout to @magicconch for being one of THEEE greatest friends I have.... 
7109,0,Sentiment140,#shoutout to my girl @FashionGuru who I haven't heard from in a while 
7110,0,Sentiment140,"#Sims 3: Lots of fun.  Amazingly flexible item/house designer.  Need more men's hair opt., deeper gameplay.  My Sim is dating a cop. "
7111,0,Sentiment140,#site &quot;I Might be Wrong!&quot; em 2 semanas estará no ar 
7112,0,Sentiment140,"#sla2009 is first plane trip for the little one (10 mos). if any of you are on the plane with us, please dont kick us off! "
7114,0,Sentiment140,"#smbmsp @justrobyn thanks for seeking me out!  Oh, and have a nice walk today on us "
7118,0,Sentiment140,"#SocioMat - people create prettier, younger and better looking avatars of themselves "
7119,0,Sentiment140,#SocioMat I think it's really tough for me to attend and twitter JK at the same time 
7123,0,Sentiment140,"#howarewe 7/10 I want kerrang to play Mr Crowley by Ozzy Osbourne tonight, awesome "
7124,0,Sentiment140,"#howarewe 8/10 just got some editing software   and nick is a trending topic, nice work"
7125,0,Sentiment140,#hugh laurie in the trending topic... obviously jesus is alive. 
7126,0,Sentiment140,#HughLaurie is a trending topic!! Woooooooo it's amazing what a sucessful american medical drama does for the career!! 
7129,0,Sentiment140,"#I Believe...that if you smile at someone, friend or stranger, you will make TWO people feel good.  "
7132,0,Sentiment140,"#icanhelp in shopping (deals), personal assistant, event planning!! I own GET IT TOGETHER, those are my services  jennifer.git@gmail.com"
7137,0,Sentiment140,"#ICTEV09 great day, thanks to all the great organisers... really great to put so many faces to my twitter friends again "
7139,0,Sentiment140,#idfollow selena gomez before celine dion xD alright I think I'm done for the night. that's all folks! lol g'night babies 
7141,0,Sentiment140,#ifeel Naked. 
7142,0,Sentiment140,#ificouldmeetanyoneitwouldbe Oprahs money (I'd invite them into my bank account) 
7148,0,Sentiment140,#ihate when someone post a link without related description (maybe 'coz i have indescribable urge to click on every link that pops out 
7151,0,Sentiment140,#iheartboobies come on people help the little guys get a trending topic! It's a breast cancer foundation!! So your helping them too 
7152,0,Sentiment140,#Iloveblackwomen because I know how to handle that attitude 
7153,0,Sentiment140,"#ilovemovies The shining, Halloween, Exorcist, Pan's Labyrinth, Crash, Juno, and more that i forgot, mainly scary movies "
7155,0,Sentiment140,#spreadloveday lets make it a trending topic and follow @YoungQ 
7156,0,Sentiment140,"#Spymaster is blatently a total rip off of 'Mafia Wars', and thats shit too "
7158,0,Sentiment140,"#SQLSaturday Pensacola was a great event!  Thanks, Karla "
7159,0,Sentiment140,#squarespace  is the stuff...I think lol 
7160,0,Sentiment140,#squarespace  PLEASE PLEASE PLEASE 
7170,0,Sentiment140,#squarespace has disappeared from the top 10 trending topics! Does this mean I have a bigger chance of winning????? 
7179,0,Sentiment140,#Squarespace is the only reason I get on twitter these days 
7182,0,Sentiment140,#squarespace just kidding 
7189,0,Sentiment140,#squarespace Signin' up again today! 
7190,0,Sentiment140,#squarespace welcome to tuesday 
7195,0,Sentiment140,"--#Imiss wen justyn used to ride his huffy to 178th&amp;sayres to get me a bacon,egg&amp;cheese, a pink lemonade &amp; a pack of blue skittles. "
7228,0,Sentiment140,#staffdev - Hope you're all looking forward to my session on Course Review training! 
7230,0,Sentiment140,#starstrukk     2 1/2 days left than dorney than june 8-12 finals :\ than summer vaca!! 
7231,0,Sentiment140,#startrek show 2nd time around was equally good as first. Satisfied geek here 
7232,0,Sentiment140,#StarWars fans please help out the Creators of #ChadVader @aaronyonda &amp; Producer @Ms_Courtney_C reach 100 #followers this weekend! THX! 
7234,0,Sentiment140,#suckmyhypotheticalballs  is killing my sidebar  #suckmyhypotheticalballs
7236,0,Sentiment140,#sunnyside I'm a halifax mermaid... isn't that sunny? 
7237,0,Sentiment140,#swayswaybaby everyone visit www.short-stack.org! 
7240,0,Sentiment140,"#switcher i made someones life less miserable today.  windoze -1, os x +1."
7245,0,Sentiment140,"#tcot, does anyone know of good tweeps for Iranian on-the-ground news?  Let's get an Iranian-themed meme going "
7246,0,Sentiment140,#tdc trending 9th right now on Twitter - keep tweeting! 
7247,0,Sentiment140,"#tdg ended up working a lot more in project A, but sometimes you just can't help it "
7250,0,Sentiment140,#tellemwhyyoumadson I'm not mad 
7251,0,Sentiment140,#TellMrTweet i recommend @ChariceManiacs because of good taste  who supports @officialcharice with an amazing talent! �?�ShoNuff!�?�
7252,0,Sentiment140,#TellMrTweet I recommend @myfriendamy because she's fun and one of my fav tweeps 
7253,0,Sentiment140,#terminatorsalvation was let down only by the humans..all the scenes with humans in detracted from the robots 
7254,0,Sentiment140,"#Tetris, one of the most renowned and addictive creations in the brief history of video games, turns 25 this week  Long live Tetris!"
7255,0,Sentiment140,"#TFARP -cycle. Been a rather long solar cycle for everybody, I think. :p G'night Bots, Cons, and assorted others! "
7259,0,Sentiment140,#thankyouGod for all the mothers in the world who doesnt know how to cook salsa but will be willing to try for their children 
7261,0,Sentiment140,"#thegathering Second storyteller out now, reading/enacting Chosen. He's great. "
7283,0,Sentiment140,#Inappropriatemovies I know How You Did Last Summer 
7284,0,Sentiment140,#ineedafade if you say u needa fade but your sure as hell not gunna take it!  (looks like this concludes #ineedafade)
7290,0,Sentiment140,#iPhone #3GS has been ordered. I figured the 2G lasted me 2 years - expecting the same amount of time from the new one. 32gb  AT&amp;T rocks!
7296,0,Sentiment140,#thingsmummysaid &quot;I'm not going to tell you again.&quot; its about time 
7300,0,Sentiment140,#ThinkTweet: You need help when you don't know everything. You need LOT OF HELP when you think you know everything 
7302,0,Sentiment140,"#threethingsilove - beer,pizza and the gf.. and yes.. in that order.. "
7305,0,Sentiment140,"#Tonys Dammit, will you smile/loosen up now Elton?  YES!"
7306,0,Sentiment140,#totd faves: Time for bed...have a good night/day  ...see you in the am...if you...: faves: Time for bed.. http://ad.vu/c2sh
7310,0,Sentiment140,"#Trail running can be tricky sometimes. Summer time, I have got 2 worry about poison Ivy &amp; oaks! Gonna keep Technu handy with me "
7311,0,Sentiment140,#travsummit is #2 in 'trending topics' on Twitter! 
7314,0,Sentiment140,#True Blood Season 02 chapter 1 http://bit.ly/t2Fru   #fb
7315,0,Sentiment140,#True Tuesdays: I wanna have rough smack my ass hold me down sex... SUPPPEERR turn on 
7316,0,Sentiment140,#trueblood is back! 
7341,0,Sentiment140,#IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME REOW
7347,0,Sentiment140,#iremember Anastasia and Free Willy 
7350,0,Sentiment140,#iremember being saved by Jusus Chirst when I was 6 
7351,0,Sentiment140,#iremember brittony (doesnt have a twitter) at jb concert: &quot;he took all my money&quot; lmfao! 
7352,0,Sentiment140,#iremember Captain Planet 
7353,0,Sentiment140,#iremember CD Players. 
7354,0,Sentiment140,#iremember ehh the last month? i'm only a little over a month old :/ O.o just started making memories 
7356,0,Sentiment140,#iremember freshmen orientation 
7357,0,Sentiment140,#iremember getting taught hw 2play cards by my flight attendnt at age 6  x
7365,0,Sentiment140,#Twilight is a trending Topic? ohwellll 
7367,0,Sentiment140,#twithelp from @ashbadash: : i'm homeee that was tres fun. maybe gonna watch a movie? any suggestions?  http://tinyurl.com/d85s7q
7369,0,Sentiment140,#Twitition @drakkardnoir  NEEDS TO COME TO SEATTLE 
7372,0,Sentiment140,#Twitteroke time 
7373,0,Sentiment140,"#TWTRCON  advice u need a strategy and a target audience, be funny - don't twtr 2 much (oops - breaking that rule 2day  ) ^GW"
7375,0,Sentiment140,#unconvention still can't get over the almost brawl with mcps etc yesterday. Brilliant stuff! So much to learn 
7378,0,Sentiment140,#unfollowdiddy FOLLOW ME!!!!!!!!!!!!!!!!!!!1!!! 
7379,0,Sentiment140,#unfollowdiddy is takin over!...lol 
7383,0,Sentiment140,#Up is amazing!  I'm glad I got to see it &amp; see @KristinRose84 too!
7386,0,Sentiment140,"#Vegas clubs: amazing venues, horrible music. so over it. No, i'm not at Lavo  yet."
7387,0,Sentiment140,#VFTH @Mr_Squishington has left the building.... 
7388,0,Sentiment140,"#Video [David Bowie - Starman] Thank you very much @Pepperfire, happy weekend!  ♫ http://blip.fm/~7oowe"
7389,0,Sentiment140,"#Video [Debbie Gibson � Lost in your eyes] Hey there @jenna_, have a happy and funny weekend!!!  ? http://blip.fm/~79nc0"
7390,0,Sentiment140,#videomag Listening to Carrie Wilkerson &amp; Perry Lawrence rock on Video Magnetism webinar. So glad I signed up! 
7391,0,Sentiment140,#votemcfly at musiqtone.com - make them stay at number one 
7393,0,Sentiment140,"#wardriving Piccy: http://rly.cc/bEZ0m - Yagi antenna can be seen through the rear window, back of the passenger seat. "
7394,0,Sentiment140,#wastetimechasingcars sorry for the @ reply. 
7395,0,Sentiment140,"#Waterboarding is torture. #America condoned it. Should not use again. Done. #moveon  No hearings, no trials. Learn from it."
7396,0,Sentiment140,"#waystogetagirlsattention Dress up in a black leotard and heels, dance to &quot;Single Ladies&quot; by Beyonce and post it on YouTube "
7397,0,Sentiment140,"#weather_me Tomsk, raining, +18, wind direction changes constantly, humidity 93%. Seems like spring &amp; summer are fighting for this town "
7398,0,Sentiment140,"#web20 -- a good metaphor in democratic process: Truth is better served, not by transparency --  but by the opaqueness of private 'Vote' "
7399,0,Sentiment140,#iRemember middle school dances. oh yeah 
7401,0,Sentiment140,#iremember my first kiss  crazy how it was only 4 years ago... I was the shyest guy n the world b4 that lmao
7405,0,Sentiment140,"#iremember playin Uno, LIFE, 7 other board games by myself because no one else wanted to play w/ me ; fckin losers LOL "
7407,0,Sentiment140,#iremember SPICE GIRLS LOLLIIPOPS WITH THE COLLECTABLE STICKERS &amp; GUM IN THE MIDDLE!!  iloved those.
7408,0,Sentiment140,#iremember that smell of christmas morning..new plastic 
7409,0,Sentiment140,#iremember the first time i heard &quot;looking for love&quot; by mul-ty 
7410,0,Sentiment140,#iremember the last sunday 
7411,0,Sentiment140,"#iremember the time, when we fell n love, #iremember the time, when we 1st met seriously, #iremember when MJ was still considered black "
7412,0,Sentiment140,#IRemember The Video In Highschool &quot;Bill Guy The Science Guy&quot; BILL BILL BILL BILL BILL BILL BILL BILL LOL!!! 
7413,0,Sentiment140,#Iremember to remember nothing of yesterday 
7417,0,Sentiment140,#iremember when avril lavigne was cool. 
7418,0,Sentiment140,#iremember when going down town was just a shopping trip 
7420,0,Sentiment140,#iremember when i thought I could talk to birds - looks like I'm still tweeting though 
7422,0,Sentiment140,#iremember when I used to steal lego from the library 
7423,0,Sentiment140,#iremember when i was a good girl and didn't do anything wrong. 
7425,0,Sentiment140,#iremember when i was young and it was so uncomplicated... no bills... no boyfriends... it was all lego and grilled cheese 
7426,0,Sentiment140,"#iremember when if you had shotgun 56k dial-up, you were a God among men.  "
7427,0,Sentiment140,#iremember when kobe won his first ring w/o shaq...lol 
7429,0,Sentiment140,#iremember when penny sweets actually cost 1p 
7430,0,Sentiment140,"#iremember when people still bought cassettes and used them to tape off the radio, the quality was the shit "
7432,0,Sentiment140,#iremember when there were only two of us. Life is so different and better now there's three of us 
7433,0,Sentiment140,#iremember when they used to hnd out power ranger toys w/ happy meals...speakin of power rangers i want my movie @prrivera07 haha jk 
7435,0,Sentiment140,"#web20 .#prologue - Modern Liberalism, Misconstrued (2nd 1/2 of Bible  -- &quot;Christ -- without the Crucifiction&quot;  Abstraction w/o 'Skin' "
7436,0,Sentiment140,#WeekInPictures headed into the office for another SEO &amp; analytics day! Not been this early  http://short.to/d5sj
7437,0,Sentiment140,#wefollow #music #acting #hello kitty 
7438,0,Sentiment140,#WeTheKings Birthday 
7439,0,Sentiment140,#wgt got me all into #metal again... loading some heavy old shit all onto my cellphone 
7441,0,Sentiment140,#wheniruletheworld Im gonna #fixreplies #GetPembsDaveAJob on #creditcrunchtv watch #startrek and support #maternalhealth thats #whyitweet 
7442,0,Sentiment140,"#WHENIWASAKID i dreamed of becoming a Professional Singer, Now I'm workin on makin that dream come true... "
7445,0,Sentiment140,"#whereisjoeymcintyre @joeymcintyre i'm attempting to start a trend for you. and my friends are awesome.  WE LOVE YOU, JOE!!!!"
7446,0,Sentiment140,#whocangetit @THE_REAL_SHAQ  I luv his sexy mandingo AZZ YEsirrrr everyday all day 
7447,0,Sentiment140,#whocangetit Kate from Jon &amp; kate plus eight....I wanna give her one mo 
7450,0,Sentiment140,#WhyITweet because I like to think someone cares 
7451,0,Sentiment140,#whyITweet cuz its fun! im an adict! and i got just 48 followers! follow me! 
7453,0,Sentiment140,"#WhyITweet; well, I don't really know actually. Guess, I'm just having fun? "
7454,0,Sentiment140,"#WhyITweet? For instant WOM recommendations and info for work, for life and not forgetting the odd chuckle - I love Twitter ppl "
7455,0,Sentiment140,"#wiebe so close!  why does he only get one shot?!  oh well, ur still my hero wiebe "
7460,0,Sentiment140,#writechat 17 minutes according to my clock  Ready to go here
7461,0,Sentiment140,#writechat I am still loving on TweetDeck. 
7462,0,Sentiment140,"#writechat Well folks thanks for a wonderful writechat ..got to run, thanks for the new follows too .. see you all next Sunday  Kp writing"
7464,0,Sentiment140,#WWDC is coming up!  New #iphone brewing?
7465,0,Sentiment140,#wwwt Day 30: Started the day in beautiful surroundings with E &amp; K. Then met lovely A &amp; K. Such boosters! Now: lost in the subway system. 
7468,0,Sentiment140,"#XboxE3 is at 18h30m GMT this Monday, that is 10h30m am PST, if im not mistaken   see next link http://tinyurl.com/qb6up2"
7471,0,Sentiment140,#iremember when you just gave Google some money and they gave you the traffic 
7473,0,Sentiment140,#iremember...all the fun i had at ST MATTHEW 
7474,0,Sentiment140,#iswearididntlearnthisatall  #s2istheworst4chaptertextbookever   i prefer #skylarksandsquirrels 
7483,0,Sentiment140,#jaljeera! The best a thirsty throat can get 
